accuracy,macro_f1,weighted_f1,test_load,seed,model,condition,n_test,train_time_s,complexity
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_switch_loss,electrical_drift_050rms,792,12.087454900029115,52235
0.9659090909090909,0.9660284363826697,0.9660284363826698,0,303,dprf_no_switch_loss,electrical_drift_100rms,792,12.087454900029115,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_semantic,clean_reextract,792,10.790523100004066,52235
0.9090909090909091,0.9067768921678413,0.9067768921678413,0,303,dprf_no_semantic,vibration_missing,792,10.790523100004066,52235
0.9154040404040404,0.9131294199381897,0.9131294199381897,0,303,dprf_no_semantic,electrical_missing,792,10.790523100004066,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_semantic,vibration_gain_075,792,10.790523100004066,52235
0.9974747474747475,0.9974747112418393,0.9974747112418395,0,303,dprf_no_semantic,vibration_gain_050,792,10.790523100004066,52235
0.9886363636363636,0.9886524803559759,0.9886524803559756,0,303,dprf_no_semantic,vibration_gain_025,792,10.790523100004066,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_semantic,electrical_gain_075,792,10.790523100004066,52235
0.9962121212121212,0.9962119581577963,0.9962119581577964,0,303,dprf_no_semantic,electrical_gain_050,792,10.790523100004066,52235
0.9936868686868687,0.9936856908677624,0.9936856908677625,0,303,dprf_no_semantic,electrical_gain_025,792,10.790523100004066,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_semantic,vibration_drift_025rms,792,10.790523100004066,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_semantic,vibration_drift_050rms,792,10.790523100004066,52235
1.0,1.0,1.0,0,303,dprf_no_semantic,vibration_drift_100rms,792,10.790523100004066,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_semantic,electrical_drift_025rms,792,10.790523100004066,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_no_semantic,electrical_drift_050rms,792,10.790523100004066,52235
0.9861111111111112,0.9861333213444275,0.9861333213444275,0,303,dprf_no_semantic,electrical_drift_100rms,792,10.790523100004066,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_full,clean_reextract,792,12.185487700044177,52235
0.8585858585858586,0.8517478688948735,0.8517478688948735,0,303,dprf_full,vibration_missing,792,12.185487700044177,52235
0.9217171717171717,0.9203660699887116,0.9203660699887116,0,303,dprf_full,electrical_missing,792,12.185487700044177,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_full,vibration_gain_075,792,12.185487700044177,52235
1.0,1.0,1.0,0,303,dprf_full,vibration_gain_050,792,12.185487700044177,52235
1.0,1.0,1.0,0,303,dprf_full,vibration_gain_025,792,12.185487700044177,52235
0.9962121212121212,0.9962022275380492,0.9962022275380492,0,303,dprf_full,electrical_gain_075,792,12.185487700044177,52235
0.9861111111111112,0.9860419673099684,0.9860419673099686,0,303,dprf_full,electrical_gain_050,792,12.185487700044177,52235
0.9797979797979798,0.9795961648210341,0.9795961648210343,0,303,dprf_full,electrical_gain_025,792,12.185487700044177,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_full,vibration_drift_025rms,792,12.185487700044177,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_full,vibration_drift_050rms,792,12.185487700044177,52235
1.0,1.0,1.0,0,303,dprf_full,vibration_drift_100rms,792,12.185487700044177,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_full,electrical_drift_025rms,792,12.185487700044177,52235
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,dprf_full,electrical_drift_050rms,792,12.185487700044177,52235
0.9343434343434344,0.9337058675441864,0.9337058675441864,0,303,dprf_full,electrical_drift_100rms,792,12.185487700044177,52235
1.0,1.0,1.0,0,304,mean_da,clean_reextract,792,6.551185099990107,10822
