test_load,seed,model,condition,quality_target_vibration,quality_target_electrical,switch_target,semantic_vibration_mean,semantic_electrical_mean,calibrated_vibration_mean,calibrated_electrical_mean,switch_mean,reliability_vibration_mean,reliability_electrical_mean
0,305,rcarf_hard,electrical_gain_050,1.0,0.5,0.5,,,1.0,2.8392511304739645e-17,1.0,,
0,305,rcarf_hard,electrical_gain_025,1.0,0.25,0.75,,,1.0,8.621814954877324e-32,1.0,,
0,305,rcarf_hard,vibration_drift_025rms,0.75,1.0,0.25,,,0.006011083722114563,0.9939889907836914,0.31137198209762573,,
0,305,rcarf_hard,vibration_drift_050rms,0.5,1.0,0.5,,,0.0059358663856983185,0.9940641522407532,0.31697309017181396,,
0,305,rcarf_hard,vibration_drift_100rms,0.0,1.0,1.0,,,0.0056807114742696285,0.9943192601203918,0.342397004365921,,
0,305,rcarf_hard,electrical_drift_025rms,1.0,0.75,0.25,,,0.08178286999464035,0.918217122554779,0.4206618070602417,,
0,305,rcarf_hard,electrical_drift_050rms,1.0,0.5,0.5,,,0.9999947547912598,5.276861884340178e-06,0.9999520778656006,,
0,305,rcarf_hard,electrical_drift_100rms,1.0,0.0,1.0,,,1.0,9.305163345558192e-35,1.0,,
0,305,dprf_no_rel_loss,clean_reextract,1.0,1.0,0.0,0.9978464245796204,0.0021535397972911596,0.9994080066680908,0.0005920451949350536,0.15732097625732422,0.991202175617218,0.004192789550870657
0,305,dprf_no_rel_loss,vibration_missing,0.0,1.0,1.0,0.004945314489305019,0.9950546026229858,0.00023945191060192883,0.9997605681419373,0.9994562864303589,0.01937342807650566,0.7472215890884399
0,305,dprf_no_rel_loss,electrical_missing,1.0,0.0,1.0,0.9994379878044128,0.0005620315205305815,0.999991238117218,8.782786608207971e-06,0.9986490607261658,0.9949709177017212,0.0025964989326894283
0,305,dprf_no_rel_loss,vibration_gain_075,0.75,1.0,0.25,0.9690414071083069,0.030958620831370354,0.9767442345619202,0.02325581945478916,0.23763281106948853,0.9881694316864014,0.040337398648262024
0,305,dprf_no_rel_loss,vibration_gain_050,0.5,1.0,0.5,0.935520589351654,0.06447941064834595,0.9415180087089539,0.05848192796111107,0.3600669503211975,0.9873374104499817,0.06874939054250717
0,305,dprf_no_rel_loss,vibration_gain_025,0.25,1.0,0.75,0.9711129665374756,0.028887100517749786,0.9816487431526184,0.018351227045059204,0.45144587755203247,0.9977524876594543,0.027974341064691544
0,305,dprf_no_rel_loss,electrical_gain_075,1.0,0.75,0.25,0.9999855160713196,1.4492733498627786e-05,1.0,5.4792621995147783e-08,0.3547789752483368,0.9986088871955872,2.8188036594656296e-05
0,305,dprf_no_rel_loss,electrical_gain_050,1.0,0.5,0.5,1.0,2.765373352531242e-08,1.0,4.037181559109898e-13,0.49311837553977966,0.9997327923774719,1.5974164568888227e-07
0,305,dprf_no_rel_loss,electrical_gain_025,1.0,0.25,0.75,1.0,8.409373891682392e-11,1.0,8.417133818221963e-17,0.5297133922576904,0.9999390244483948,2.176133939713054e-09
0,305,dprf_no_rel_loss,vibration_drift_025rms,0.75,1.0,0.25,0.9978932738304138,0.002106709638610482,0.9994409680366516,0.0005590906948782504,0.1578342467546463,0.9908292889595032,0.004087812267243862
0,305,dprf_no_rel_loss,vibration_drift_050rms,0.5,1.0,0.5,0.9980526566505432,0.0019473396241664886,0.9995346069335938,0.0004654012736864388,0.1597137749195099,0.9896532893180847,0.00372564815916121
0,305,dprf_no_rel_loss,vibration_drift_100rms,0.0,1.0,1.0,0.9979268908500671,0.002073117299005389,0.9996567368507385,0.00034329431946389377,0.1672668308019638,0.9819678664207458,0.0029260548762977123
0,305,dprf_no_rel_loss,electrical_drift_025rms,1.0,0.75,0.25,0.9976097941398621,0.0023903416004031897,0.9993001818656921,0.000699852651450783,0.18629677593708038,0.9913409352302551,0.00418071961030364
0,305,dprf_no_rel_loss,electrical_drift_050rms,1.0,0.5,0.5,0.9975622892379761,0.0024377324152737856,0.9994451403617859,0.0005549417692236602,0.4718417823314667,0.9923399090766907,0.004190407227724791
0,305,dprf_no_rel_loss,electrical_drift_100rms,1.0,0.0,1.0,0.9866939783096313,0.01330604963004589,0.9983976483345032,0.0016022939234972,0.9555275440216064,0.9815811514854431,0.005661384202539921
0,305,dprf_no_switch_loss,clean_reextract,1.0,1.0,0.0,0.5498260855674744,0.45017385482788086,0.5223760604858398,0.47762390971183777,1.0,0.8822150826454163,0.9903686046600342
0,305,dprf_no_switch_loss,vibration_missing,0.0,1.0,1.0,0.4706875681877136,0.5293124318122864,0.0010037923930212855,0.9989961385726929,0.9998566508293152,0.0010771035449579358,0.9997003674507141
0,305,dprf_no_switch_loss,electrical_missing,1.0,0.0,1.0,0.5885708928108215,0.41142913699150085,0.9989613890647888,0.0010386090725660324,0.9999745488166809,0.9994593262672424,0.001202155719511211
0,305,dprf_no_switch_loss,vibration_gain_075,0.75,1.0,0.25,0.5538084506988525,0.44619157910346985,0.5006707906723022,0.49932923913002014,1.0,0.7954155802726746,0.9927005171775818
0,305,dprf_no_switch_loss,vibration_gain_050,0.5,1.0,0.5,0.5712987184524536,0.4287013113498688,0.4540567994117737,0.5459432005882263,1.0,0.614904522895813,0.9939872622489929
0,305,dprf_no_switch_loss,vibration_gain_025,0.25,1.0,0.75,0.6000375747680664,0.399962455034256,0.3893436789512634,0.6106563210487366,1.0,0.4286259412765503,0.9919822216033936
0,305,dprf_no_switch_loss,electrical_gain_075,1.0,0.75,0.25,0.9999350309371948,6.499978189822286e-05,0.9999569058418274,4.304723915993236e-05,1.0,0.9966356754302979,0.5309115052223206
0,305,dprf_no_switch_loss,electrical_gain_050,1.0,0.5,0.5,1.0,1.1080184686429462e-10,1.0,5.4209206568067714e-11,1.0,0.999989926815033,0.4980752468109131
0,305,dprf_no_switch_loss,electrical_gain_025,1.0,0.25,0.75,1.0,7.333527083428599e-16,1.0,3.660098186512796e-16,1.0,1.0,0.5051488280296326
0,305,dprf_no_switch_loss,vibration_drift_025rms,0.75,1.0,0.25,0.5484679937362671,0.4515320360660553,0.5208432078361511,0.4791567623615265,1.0,0.8815447092056274,0.9903313517570496
0,305,dprf_no_switch_loss,vibration_drift_050rms,0.5,1.0,0.5,0.544211745262146,0.4557882845401764,0.5158213376998901,0.4841786026954651,1.0,0.8787698745727539,0.9902225136756897
0,305,dprf_no_switch_loss,vibration_drift_100rms,0.0,1.0,1.0,0.5297043323516846,0.4702956974506378,0.4981379210948944,0.5018620491027832,1.0,0.8672010898590088,0.9896676540374756
0,305,dprf_no_switch_loss,electrical_drift_025rms,1.0,0.75,0.25,0.5559700131416321,0.4440299868583679,0.5391607880592346,0.4608392119407654,0.9999999403953552,0.8996965289115906,0.9648674726486206
0,305,dprf_no_switch_loss,electrical_drift_050rms,1.0,0.5,0.5,0.5816974639892578,0.4183025062084198,0.7404736876487732,0.25952640175819397,1.0,0.9960669279098511,0.4619213938713074
0,305,dprf_no_switch_loss,electrical_drift_100rms,1.0,0.0,1.0,0.645042359828949,0.3549576699733734,0.9401942491531372,0.05980566143989563,1.0,0.9999995231628418,0.11944369971752167
0,305,dprf_no_semantic,clean_reextract,1.0,1.0,0.0,0.5,0.5,0.47123193740844727,0.5287680625915527,0.20914216339588165,0.8749016523361206,0.9819294214248657
0,305,dprf_no_semantic,vibration_missing,0.0,1.0,1.0,0.5,0.5,9.533631236990914e-05,0.9999047517776489,0.9998844265937805,9.52718619373627e-05,0.9998407959938049
0,305,dprf_no_semantic,electrical_missing,1.0,0.0,1.0,0.5,0.5,0.996129035949707,0.003871041815727949,0.9977891445159912,0.9991694688796997,0.003908943850547075
0,305,dprf_no_semantic,vibration_gain_075,0.75,1.0,0.25,0.5,0.5,0.44284653663635254,0.5571534633636475,0.3139103353023529,0.783452570438385,0.9833400249481201
0,305,dprf_no_semantic,vibration_gain_050,0.5,1.0,0.5,0.5,0.5,0.36959972977638245,0.6304002404212952,0.4783380627632141,0.5863361358642578,0.9865804314613342
0,305,dprf_no_semantic,vibration_gain_025,0.25,1.0,0.75,0.5,0.5,0.28081628680229187,0.7191837430000305,0.5892718434333801,0.39551830291748047,0.9902775287628174
0,305,dprf_no_semantic,electrical_gain_075,1.0,0.75,0.25,0.5,0.5,0.653296947479248,0.3467029929161072,0.4323018789291382,0.9846723079681396,0.5250444412231445
0,305,dprf_no_semantic,electrical_gain_050,1.0,0.5,0.5,0.5,0.5,0.6833266615867615,0.31667330861091614,0.5070121884346008,0.9996924996376038,0.46338945627212524
0,305,dprf_no_semantic,electrical_gain_025,1.0,0.25,0.75,0.5,0.5,0.6933091282844543,0.30669090151786804,0.5178233981132507,0.9999937415122986,0.44251522421836853
0,305,dprf_no_semantic,vibration_drift_025rms,0.75,1.0,0.25,0.5,0.5,0.4710673987865448,0.5289325714111328,0.21042922139167786,0.8742851614952087,0.9818882942199707
0,305,dprf_no_semantic,vibration_drift_050rms,0.5,1.0,0.5,0.5,0.5,0.47023722529411316,0.5297627449035645,0.21587853133678436,0.8713816404342651,0.9817489385604858
0,305,dprf_no_semantic,vibration_drift_100rms,0.0,1.0,1.0,0.5,0.5,0.4667606055736542,0.5332393646240234,0.23407389223575592,0.8595836758613586,0.9806828498840332
0,305,dprf_no_semantic,electrical_drift_025rms,1.0,0.75,0.25,0.5,0.5,0.48857417702674866,0.5114258527755737,0.25889983773231506,0.8861889243125916,0.9329588413238525
0,305,dprf_no_semantic,electrical_drift_050rms,1.0,0.5,0.5,0.5,0.5,0.6870890855789185,0.31291091442108154,0.5345811247825623,0.9981261491775513,0.4554671347141266
0,305,dprf_no_semantic,electrical_drift_100rms,1.0,0.0,1.0,0.5,0.5,0.8435527682304382,0.15644720196723938,0.7597989439964294,1.0,0.19188085198402405
0,305,dprf_full,clean_reextract,1.0,1.0,0.0,0.8399556279182434,0.1600443571805954,0.8258711695671082,0.17412890493869781,0.18493108451366425,0.8702902793884277,0.9910172820091248
0,305,dprf_full,vibration_missing,0.0,1.0,1.0,0.4491276144981384,0.5508724451065063,0.0001263167359866202,0.9998736381530762,0.9996554255485535,0.00015531609824392945,0.9998615980148315
0,305,dprf_full,electrical_missing,1.0,0.0,1.0,0.6773824691772461,0.3226175308227539,0.9998353719711304,0.0001645970478421077,0.9978666305541992,0.9996194839477539,0.0002386861597187817
0,305,dprf_full,vibration_gain_075,0.75,1.0,0.25,0.7775720953941345,0.2224278301000595,0.7460744976997375,0.25392550230026245,0.27204954624176025,0.7865250706672668,0.9918400645256042
0,305,dprf_full,vibration_gain_050,0.5,1.0,0.5,0.7229856848716736,0.2770143151283264,0.6583432555198669,0.34165677428245544,0.42861315608024597,0.61074298620224,0.9947551488876343
0,305,dprf_full,vibration_gain_025,0.25,1.0,0.75,0.7050544023513794,0.2949455976486206,0.6035709977149963,0.39642903208732605,0.579670250415802,0.45748308300971985,0.9976953268051147
0,305,dprf_full,electrical_gain_075,1.0,0.75,0.25,0.9699628353118896,0.03003714233636856,0.9838677644729614,0.01613229513168335,0.45019665360450745,0.9909759759902954,0.5076745748519897
0,305,dprf_full,electrical_gain_050,1.0,0.5,0.5,0.9977658987045288,0.0022341220173984766,0.9988954067230225,0.0011045627761632204,0.48951104283332825,0.9998873472213745,0.49035680294036865
0,305,dprf_full,electrical_gain_025,1.0,0.25,0.75,0.9998487830162048,0.0001512228773208335,0.9999287724494934,7.128502329578623e-05,0.505029022693634,0.999998927116394,0.47499772906303406
0,305,dprf_full,vibration_drift_025rms,0.75,1.0,0.25,0.8399849534034729,0.1600150614976883,0.8258741497993469,0.1741257905960083,0.18577148020267487,0.8698990941047668,0.9908577799797058
0,305,dprf_full,vibration_drift_050rms,0.5,1.0,0.5,0.8401238322257996,0.15987616777420044,0.8258495926856995,0.1741504669189453,0.18905633687973022,0.8682532906532288,0.9904161095619202
0,305,dprf_full,vibration_drift_100rms,0.0,1.0,1.0,0.8408716917037964,0.159128338098526,0.825068473815918,0.17493148148059845,0.20354735851287842,0.8594293594360352,0.9874944090843201
0,305,dprf_full,electrical_drift_025rms,1.0,0.75,0.25,0.8640391826629639,0.13596077263355255,0.855984628200531,0.1440153419971466,0.23270849883556366,0.8801024556159973,0.95551598072052
0,305,dprf_full,electrical_drift_050rms,1.0,0.5,0.5,0.9369605183601379,0.06303945928812027,0.9667051434516907,0.033294886350631714,0.5757753252983093,0.9964501261711121,0.4899592101573944
0,305,dprf_full,electrical_drift_100rms,1.0,0.0,1.0,0.9851649403572083,0.014835085719823837,0.9953952431678772,0.004604697693139315,0.9052936434745789,1.0,0.35089111328125
111,301,gate_da,clean_reextract,1.0,1.0,0.0,0.6134757399559021,0.3865242302417755,,,,,
111,301,gate_da,vibration_missing,0.0,1.0,1.0,0.036741070449352264,0.9632589221000671,,,,,
111,301,gate_da,electrical_missing,1.0,0.0,1.0,0.967406153678894,0.03259393572807312,,,,,
111,301,gate_da,vibration_gain_075,0.75,1.0,0.25,0.5566969513893127,0.44330304861068726,,,,,
111,301,gate_da,vibration_gain_050,0.5,1.0,0.5,0.5306335687637329,0.4693664312362671,,,,,
111,301,gate_da,vibration_gain_025,0.25,1.0,0.75,0.5342611074447632,0.4657388925552368,,,,,
111,301,gate_da,electrical_gain_075,1.0,0.75,0.25,0.9999979138374329,2.1487717276613694e-06,,,,,
111,301,gate_da,electrical_gain_050,1.0,0.5,0.5,1.0,1.0581311082327391e-13,,,,,
111,301,gate_da,electrical_gain_025,1.0,0.25,0.75,1.0,1.0616223389613089e-19,,,,,
111,301,gate_da,vibration_drift_025rms,0.75,1.0,0.25,0.6134228706359863,0.38657712936401367,,,,,
111,301,gate_da,vibration_drift_050rms,0.5,1.0,0.5,0.6138972043991089,0.3861027657985687,,,,,
111,301,gate_da,vibration_drift_100rms,0.0,1.0,1.0,0.6148954629898071,0.3851044774055481,,,,,
111,301,gate_da,electrical_drift_025rms,1.0,0.75,0.25,0.6266782283782959,0.3733217716217041,,,,,
111,301,gate_da,electrical_drift_050rms,1.0,0.5,0.5,0.635796308517456,0.36420366168022156,,,,,
111,301,gate_da,electrical_drift_100rms,1.0,0.0,1.0,0.5379195809364319,0.4620804488658905,,,,,
111,301,rcarf_hard,clean_reextract,1.0,1.0,0.0,,,1.6212272839766229e-06,0.9999984502792358,0.22221681475639343,,
111,301,rcarf_hard,vibration_missing,0.0,1.0,1.0,,,6.740481239830842e-06,0.9999932050704956,0.9991929531097412,,
111,301,rcarf_hard,electrical_missing,1.0,0.0,1.0,,,0.9976816773414612,0.002318405546247959,0.9977070689201355,,
111,301,rcarf_hard,vibration_gain_075,0.75,1.0,0.25,,,9.651599839344271e-07,0.9999989867210388,0.4558280110359192,,
111,301,rcarf_hard,vibration_gain_050,0.5,1.0,0.5,,,3.68111727766518e-07,0.9999996423721313,0.7785705327987671,,
111,301,rcarf_hard,vibration_gain_025,0.25,1.0,0.75,,,1.710889563355522e-07,0.9999997615814209,0.9125680923461914,,
111,301,rcarf_hard,electrical_gain_075,1.0,0.75,0.25,,,0.9999994039535522,5.38044560016715e-07,0.9983676671981812,,
111,301,rcarf_hard,electrical_gain_050,1.0,0.5,0.5,,,1.0,6.792450347477265e-22,1.0,,
111,301,rcarf_hard,electrical_gain_025,1.0,0.25,0.75,,,1.0,6.785883801316694e-35,1.0,,
111,301,rcarf_hard,vibration_drift_025rms,0.75,1.0,0.25,,,1.616119220670953e-06,0.9999984502792358,0.22287485003471375,,
111,301,rcarf_hard,vibration_drift_050rms,0.5,1.0,0.5,,,1.6560323956582579e-06,0.9999983906745911,0.2276865392923355,,
111,301,rcarf_hard,vibration_drift_100rms,0.0,1.0,1.0,,,2.0479317299759714e-06,0.9999979734420776,0.24805784225463867,,
111,301,rcarf_hard,electrical_drift_025rms,1.0,0.75,0.25,,,3.312625995022245e-05,0.9999669194221497,0.2441614270210266,,
111,301,rcarf_hard,electrical_drift_050rms,1.0,0.5,0.5,,,0.996493935585022,0.0035061021335422993,0.9921853542327881,,
111,301,rcarf_hard,electrical_drift_100rms,1.0,0.0,1.0,,,1.0,2.7240291505596246e-36,1.0,,
111,301,dprf_no_rel_loss,clean_reextract,1.0,1.0,0.0,0.913642942905426,0.08635702729225159,0.9106458425521851,0.08935414999723434,0.10935986042022705,0.9875985980033875,0.9963613152503967
111,301,dprf_no_rel_loss,vibration_missing,0.0,1.0,1.0,0.1869068294763565,0.8130932450294495,0.0029487498104572296,0.9970512986183167,0.998894453048706,0.009902761317789555,0.9914090633392334
111,301,dprf_no_rel_loss,electrical_missing,1.0,0.0,1.0,0.9932061433792114,0.006793797016143799,0.9936863780021667,0.0063135866075754166,0.9979357719421387,0.9998640418052673,0.8696763515472412
111,301,dprf_no_rel_loss,vibration_gain_075,0.75,1.0,0.25,0.8390968441963196,0.1609031856060028,0.8357791900634766,0.16422082483768463,0.19958417117595673,0.9848077893257141,0.9972993731498718
111,301,dprf_no_rel_loss,vibration_gain_050,0.5,1.0,0.5,0.78376305103302,0.21623703837394714,0.7819980382919312,0.21800199151039124,0.3416350781917572,0.9890192747116089,0.9979866743087769
111,301,dprf_no_rel_loss,vibration_gain_025,0.25,1.0,0.75,0.7970505356788635,0.2029493898153305,0.7965763807296753,0.2034236043691635,0.4393714368343353,0.9958862662315369,0.9985775351524353
111,301,dprf_no_rel_loss,electrical_gain_075,1.0,0.75,0.25,0.9744472503662109,0.02555278316140175,0.9745107889175415,0.025489214807748795,0.35138237476348877,0.9997708201408386,0.9879189133644104
111,301,dprf_no_rel_loss,electrical_gain_050,1.0,0.5,0.5,0.9979474544525146,0.0020525299478322268,0.9979500770568848,0.0020498873200267553,0.4860188663005829,0.9999745488166809,0.9971352815628052
111,301,dprf_no_rel_loss,electrical_gain_025,1.0,0.25,0.75,0.9998092651367188,0.0001907010009745136,0.9998092651367188,0.00019067777611780912,0.5482760667800903,0.9999573230743408,0.999538004398346
111,301,dprf_no_rel_loss,vibration_drift_025rms,0.75,1.0,0.25,0.9134308695793152,0.08656912297010422,0.9104182124137878,0.08958179503679276,0.1098945140838623,0.9873436689376831,0.9963516592979431
111,301,dprf_no_rel_loss,vibration_drift_050rms,0.5,1.0,0.5,0.9121519327163696,0.08784809708595276,0.908976137638092,0.09102380275726318,0.11236674338579178,0.9869253039360046,0.9963340163230896
111,301,dprf_no_rel_loss,vibration_drift_100rms,0.0,1.0,1.0,0.9012485146522522,0.09875153750181198,0.898287296295166,0.10171274095773697,0.12500183284282684,0.98555988073349,0.9962582588195801
111,301,dprf_no_rel_loss,electrical_drift_025rms,1.0,0.75,0.25,0.932625949382782,0.06737398356199265,0.9297519326210022,0.07024811953306198,0.13243283331394196,0.9887374639511108,0.9962552189826965
111,301,dprf_no_rel_loss,electrical_drift_050rms,1.0,0.5,0.5,0.9423803687095642,0.057619690895080566,0.9416698217391968,0.05833020433783531,0.395612895488739,0.9932482242584229,0.9976477026939392
111,301,dprf_no_rel_loss,electrical_drift_100rms,1.0,0.0,1.0,0.8703033924102783,0.12969659268856049,0.8615034222602844,0.1384965181350708,0.9869158267974854,0.9140366315841675,0.9999855756759644
111,301,dprf_no_switch_loss,clean_reextract,1.0,1.0,0.0,0.576963484287262,0.42303651571273804,0.551020622253418,0.44897937774658203,1.0,0.8938396573066711,0.9998787641525269
111,301,dprf_no_switch_loss,vibration_missing,0.0,1.0,1.0,0.2799053490161896,0.720094621181488,0.00010336691775592044,0.9998966455459595,0.9999908804893494,0.00025016305153258145,0.9999665021896362
111,301,dprf_no_switch_loss,electrical_missing,1.0,0.0,1.0,0.62492436170578,0.37507563829421997,0.9991055130958557,0.0008944505825638771,0.9999991655349731,0.9997361898422241,0.0012125242501497269
111,301,dprf_no_switch_loss,vibration_gain_075,0.75,1.0,0.25,0.560221254825592,0.43977877497673035,0.5007202625274658,0.4992797076702118,1.0,0.7824395895004272,0.9999297261238098
111,301,dprf_no_switch_loss,vibration_gain_050,0.5,1.0,0.5,0.5480712056159973,0.45192867517471313,0.4286331832408905,0.5713668465614319,1.0,0.6100388765335083,0.9999602437019348
111,301,dprf_no_switch_loss,vibration_gain_025,0.25,1.0,0.75,0.5443986654281616,0.45560139417648315,0.3703557550907135,0.6296442747116089,1.0,0.4940331280231476,0.999976396560669
111,301,dprf_no_switch_loss,electrical_gain_075,1.0,0.75,0.25,0.710364580154419,0.28963539004325867,0.7998760342597961,0.20012404024600983,1.0,0.9837720394134521,0.5727974772453308
111,301,dprf_no_switch_loss,electrical_gain_050,1.0,0.5,0.5,0.7614063024520874,0.23859363794326782,0.8577894568443298,0.14221049845218658,1.0,0.9999374747276306,0.4918500781059265
111,301,dprf_no_switch_loss,electrical_gain_025,1.0,0.25,0.75,0.8004276156425476,0.19957241415977478,0.8842602968215942,0.11573965847492218,1.0,0.9999998211860657,0.48424413800239563
111,301,dprf_no_switch_loss,vibration_drift_025rms,0.75,1.0,0.25,0.5769009590148926,0.42309901118278503,0.550780713558197,0.449219286441803,1.0,0.8931592702865601,0.9998785257339478
111,301,dprf_no_switch_loss,vibration_drift_050rms,0.5,1.0,0.5,0.5771327018737793,0.4228673577308655,0.5503233075141907,0.44967663288116455,1.0,0.8905059099197388,0.9998786449432373
111,301,dprf_no_switch_loss,vibration_drift_100rms,0.0,1.0,1.0,0.5744774341583252,0.4255225360393524,0.5432689785957336,0.45673108100891113,1.0,0.8750725984573364,0.9998366832733154
111,301,dprf_no_switch_loss,electrical_drift_025rms,1.0,0.75,0.25,0.5773841142654419,0.4226158857345581,0.5511344075202942,0.44886553287506104,1.0,0.8920645117759705,0.9991244077682495
111,301,dprf_no_switch_loss,electrical_drift_050rms,1.0,0.5,0.5,0.6059691905975342,0.39403077960014343,0.7476994395256042,0.25230053067207336,1.0,0.9957409501075745,0.4978787302970886
111,301,dprf_no_switch_loss,electrical_drift_100rms,1.0,0.0,1.0,0.6044951677322388,0.39550477266311646,0.7860956788063049,0.21390429139137268,1.0,1.0,0.3798404335975647
111,301,dprf_no_semantic,clean_reextract,1.0,1.0,0.0,0.5,0.5,0.474461168050766,0.5255388021469116,0.09379222244024277,0.9037168622016907,0.9999536871910095
111,301,dprf_no_semantic,vibration_missing,0.0,1.0,1.0,0.5,0.5,0.00012539055023808032,0.9998745322227478,0.9996795058250427,0.00012542422336991876,0.9999945163726807
111,301,dprf_no_semantic,electrical_missing,1.0,0.0,1.0,0.5,0.5,0.998360276222229,0.0016396739520132542,0.9986556172370911,0.9996868968009949,0.0016449452377855778
111,301,dprf_no_semantic,vibration_gain_075,0.75,1.0,0.25,0.5,0.5,0.4409570097923279,0.5590429306030273,0.1666286736726761,0.7944359183311462,0.9999616146087646
111,301,dprf_no_semantic,vibration_gain_050,0.5,1.0,0.5,0.5,0.5,0.3905843496322632,0.609415590763092,0.34912610054016113,0.6491409540176392,0.9999768137931824
111,301,dprf_no_semantic,vibration_gain_025,0.25,1.0,0.75,0.5,0.5,0.3384445011615753,0.6615555286407471,0.5387197136878967,0.5210496783256531,0.9999903440475464
111,301,dprf_no_semantic,electrical_gain_075,1.0,0.75,0.25,0.5,0.5,0.602607011795044,0.39739301800727844,0.36886265873908997,0.9809028506278992,0.6568887233734131
111,301,dprf_no_semantic,electrical_gain_050,1.0,0.5,0.5,0.5,0.5,0.6679098606109619,0.3320900797843933,0.5059363842010498,0.9999052286148071,0.4973870515823364
111,301,dprf_no_semantic,electrical_gain_025,1.0,0.25,0.75,0.5,0.5,0.6833840608596802,0.3166159391403198,0.5068587064743042,0.9999995231628418,0.46383363008499146
111,301,dprf_no_semantic,vibration_drift_025rms,0.75,1.0,0.25,0.5,0.5,0.4742144048213959,0.5257856845855713,0.09459733217954636,0.902830958366394,0.9999531507492065
111,301,dprf_no_semantic,vibration_drift_050rms,0.5,1.0,0.5,0.5,0.5,0.4732744097709656,0.5267255902290344,0.09754767268896103,0.8994800448417664,0.9999516010284424
111,301,dprf_no_semantic,vibration_drift_100rms,0.0,1.0,1.0,0.5,0.5,0.4692176282405853,0.5307824015617371,0.1087200790643692,0.8854390382766724,0.9999481439590454
111,301,dprf_no_semantic,electrical_drift_025rms,1.0,0.75,0.25,0.5,0.5,0.473627507686615,0.526372492313385,0.11551782488822937,0.9003377556800842,0.9995611906051636
111,301,dprf_no_semantic,electrical_drift_050rms,1.0,0.5,0.5,0.5,0.5,0.6558657288551331,0.3441343307495117,0.42957401275634766,0.9960753917694092,0.5237749814987183
111,301,dprf_no_semantic,electrical_drift_100rms,1.0,0.0,1.0,0.5,0.5,0.7566118836402893,0.2433881014585495,0.9376410245895386,1.0,0.32800912857055664
111,301,dprf_full,clean_reextract,1.0,1.0,0.0,0.8408390283584595,0.15916095674037933,0.8278734087944031,0.1721266359090805,0.09877269715070724,0.895854115486145,0.999943733215332
111,301,dprf_full,vibration_missing,0.0,1.0,1.0,0.5329582691192627,0.4670417606830597,9.502451575826854e-05,0.999904990196228,0.9992329478263855,8.388159039895982e-05,0.99998939037323
111,301,dprf_full,electrical_missing,1.0,0.0,1.0,0.8641672134399414,0.13583287596702576,0.999812662601471,0.00018739486404228956,0.9983249306678772,0.9997900724411011,0.0007173391641117632
111,301,dprf_full,vibration_gain_075,0.75,1.0,0.25,0.7536420822143555,0.24635787308216095,0.7137880921363831,0.2862119674682617,0.20142100751399994,0.7927722334861755,0.9999713897705078
111,301,dprf_full,vibration_gain_050,0.5,1.0,0.5,0.6513201594352722,0.348679780960083,0.5682851672172546,0.43171483278274536,0.37399524450302124,0.6252886652946472,0.9999873638153076
111,301,dprf_full,vibration_gain_025,0.25,1.0,0.75,0.5901740193367004,0.40982598066329956,0.44997644424438477,0.5500234961509705,0.4991873800754547,0.452531099319458,0.9999945759773254
111,301,dprf_full,electrical_gain_075,1.0,0.75,0.25,0.9611319899559021,0.03886798396706581,0.965705931186676,0.03429398313164711,0.32530346512794495,0.9829769730567932,0.8119212985038757
111,301,dprf_full,electrical_gain_050,1.0,0.5,0.5,0.9949930310249329,0.005006921011954546,0.9974414706230164,0.002558616455644369,0.47245654463768005,0.9997953176498413,0.5047146081924438
111,301,dprf_full,electrical_gain_025,1.0,0.25,0.75,0.9993515014648438,0.0006485097692348063,0.9996839761734009,0.0003160401538480073,0.5045101046562195,0.9999982118606567,0.48484620451927185
111,301,dprf_full,vibration_drift_025rms,0.75,1.0,0.25,0.8409139513969421,0.15908604860305786,0.8278248906135559,0.1721750646829605,0.09951624274253845,0.8950374722480774,0.9999427199363708
111,301,dprf_full,vibration_drift_050rms,0.5,1.0,0.5,0.8406688570976257,0.15933111310005188,0.8271187543869019,0.17288123071193695,0.10215894877910614,0.8923426866531372,0.9999391436576843
111,301,dprf_full,vibration_drift_100rms,0.0,1.0,1.0,0.832579493522644,0.16742050647735596,0.8157348036766052,0.18426521122455597,0.114310123026371,0.8782014846801758,0.999931275844574
111,301,dprf_full,electrical_drift_025rms,1.0,0.75,0.25,0.8716675043106079,0.12833254039287567,0.8604136109352112,0.13958631455898285,0.12150199711322784,0.8946630358695984,0.9989854693412781
111,301,dprf_full,electrical_drift_050rms,1.0,0.5,0.5,0.9192143678665161,0.08078569173812866,0.9542578458786011,0.0457422211766243,0.43735364079475403,0.9959496259689331,0.49616771936416626
111,301,dprf_full,electrical_drift_100rms,1.0,0.0,1.0,0.981654942035675,0.018345125019550323,0.9911061525344849,0.008893896825611591,0.9452127814292908,1.0,0.4568798840045929
111,302,gate_da,clean_reextract,1.0,1.0,0.0,0.5912633538246155,0.40873661637306213,,,,,
111,302,gate_da,vibration_missing,0.0,1.0,1.0,0.02193138748407364,0.9780686497688293,,,,,
111,302,gate_da,electrical_missing,1.0,0.0,1.0,0.9759707450866699,0.0240293238312006,,,,,
111,302,gate_da,vibration_gain_075,0.75,1.0,0.25,0.5267826318740845,0.4732174277305603,,,,,
111,302,gate_da,vibration_gain_050,0.5,1.0,0.5,0.48889344930648804,0.5111064910888672,,,,,
